Num,Time,year,month,day,Customer,CustomerCode,Item,ItemCode,ItemCodeSub,Quantity,UnitPrice,Tax,Amount,Des,ReceiptNo
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,Chestnut (3/60 watt)  Marble Glass,AB39, GodwiChes295 ,18,0.611111111,53.18181818,585,71068Godwin Lighting Depot:Store #909Chestnut (3/60 watt)  Marble Glass,1294
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47, GodwiDrop293 ,9,1.222222222,6.872727273,75.6,"71068Godwin Lighting Depot:Store #909Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1295
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52, GodwiFluo301 ,4,2.75,1.227272727,13.5,"71068Godwin Lighting Depot:Store #909Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1296
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Halogen Lamp, 20 watts, Luminous Intensity",AB60, GodwiHalo302 ,7,1.571428571,3.927272727,43.2,"71068Godwin Lighting Depot:Store #909Halogen Lamp, 20 watts, Luminous Intensity",1297
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, GodwiPear297 ,6,1.833333333,15.54545455,171,"71068Godwin Lighting Depot:Store #909Pearl Nickle, 5 Light, Medium Base (100 watt max)",1298
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Pendant Bar, Cobblestone, 50lbs. max",AB65, GodwiPend299 ,36,0.305555556,8.181818182,90,"71068Godwin Lighting Depot:Store #909Pendant Bar, Cobblestone, 50lbs. max",1299
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69, GodwiRena292 ,23,0.47826087,29.45454545,324,"71068Godwin Lighting Depot:Store #909Renaissance Collection, (100 watt max) Millstone Finish, One-light",1300
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Specialty Bulbs, 100 watt (6 pack)",AB74, GodwiSpec303 ,4,2.75,1.8,19.8,"71068Godwin Lighting Depot:Store #909Specialty Bulbs, 100 watt (6 pack)",1301
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Specialty, Stage & Studio Bulbs  60 watt",AB75, GodwiSpec304 ,5,2.2,4.786363636,52.65,"71068Godwin Lighting Depot:Store #909Specialty, Stage & Studio Bulbs  60 watt",1302
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85, GodwiVero298 ,17,0.647058824,49.09090909,540,"71068Godwin Lighting Depot:Store #909Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1303
71068,10/5/2018,2018,5,10,Godwin Lighting Depot:Store #909,Go18,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86, GodwiVian291 ,11,1,32.72727273,360,"71068Godwin Lighting Depot:Store #909Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1304
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14, Godwi2032372 ,14,0.785714286,9,99,"71069Godwin Lighting Depot:Store #10202032 Series, (3-60 watt, Med) Desert Stone Finish",1305
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20, GodwiBeve370 ,9,1.222222222,11.78181818,129.6,"71069Godwin Lighting Depot:Store #1020Beveled Mirror, Etched Ribbed Glass (75 watt max)",1306
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Cand. Light, 20 watts (8 pack)",AB38, GodwiCand376 ,27,0.407407407,6.872727273,75.6,"71069Godwin Lighting Depot:Store #1020Cand. Light, 20 watts (8 pack)",1307
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,Chestnut (3/60 watt)  Marble Glass,AB39, GodwiChes371 ,18,0.611111111,53.18181818,585,71069Godwin Lighting Depot:Store #1020Chestnut (3/60 watt)  Marble Glass,1308
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47, GodwiDrop369 ,9,1.222222222,6.872727273,75.6,"71069Godwin Lighting Depot:Store #1020Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1309
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52, GodwiFluo377 ,4,2.75,1.227272727,13.5,"71069Godwin Lighting Depot:Store #1020Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1310
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Halogen Lamp, 20 watts, Luminous Intensity",AB60, GodwiHalo378 ,7,1.571428571,3.927272727,43.2,"71069Godwin Lighting Depot:Store #1020Halogen Lamp, 20 watts, Luminous Intensity",1311
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, GodwiPear373 ,6,1.833333333,15.54545455,171,"71069Godwin Lighting Depot:Store #1020Pearl Nickle, 5 Light, Medium Base (100 watt max)",1312
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Pendant Bar, Cobblestone, 50lbs. max",AB65, GodwiPend375 ,36,0.305555556,8.181818182,90,"71069Godwin Lighting Depot:Store #1020Pendant Bar, Cobblestone, 50lbs. max",1313
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69, GodwiRena368 ,23,0.47826087,29.45454545,324,"71069Godwin Lighting Depot:Store #1020Renaissance Collection, (100 watt max) Millstone Finish, One-light",1314
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Specialty Bulbs, 100 watt (6 pack)",AB74, GodwiSpec379 ,4,2.75,1.8,19.8,"71069Godwin Lighting Depot:Store #1020Specialty Bulbs, 100 watt (6 pack)",1315
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Specialty, Stage & Studio Bulbs  60 watt",AB75, GodwiSpec380 ,4,2.75,4.786363636,52.65,"71069Godwin Lighting Depot:Store #1020Specialty, Stage & Studio Bulbs  60 watt",1316
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85, GodwiVero374 ,17,0.647058824,49.09090909,540,"71069Godwin Lighting Depot:Store #1020Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1317
71069,30/5/2018,2018,5,30,Godwin Lighting Depot:Store #1020,Go14,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86, GodwiVian367 ,11,1,32.72727273,360,"71069Godwin Lighting Depot:Store #1020Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1318
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14, Godwi2032432 ,14,0.785714286,9,99,"71070Godwin Lighting Depot:Store #3032032 Series, (3-60 watt, Med) Desert Stone Finish",1319
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20, GodwiBeve430 ,9,1.222222222,11.78181818,129.6,"71070Godwin Lighting Depot:Store #303Beveled Mirror, Etched Ribbed Glass (75 watt max)",1320
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Cand. Light, 20 watts (8 pack)",AB38, GodwiCand436 ,27,0.407407407,6.872727273,75.6,"71070Godwin Lighting Depot:Store #303Cand. Light, 20 watts (8 pack)",1321
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,Chestnut (3/60 watt)  Marble Glass,AB39, GodwiChes431 ,18,0.611111111,53.18181818,585,71070Godwin Lighting Depot:Store #303Chestnut (3/60 watt)  Marble Glass,1322
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47, GodwiDrop429 ,9,1.222222222,6.872727273,75.6,"71070Godwin Lighting Depot:Store #303Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1323
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52, GodwiFluo437 ,4,2.75,1.227272727,13.5,"71070Godwin Lighting Depot:Store #303Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1324
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Halogen Lamp, 20 watts, Luminous Intensity",AB60, GodwiHalo438 ,7,1.571428571,3.927272727,43.2,"71070Godwin Lighting Depot:Store #303Halogen Lamp, 20 watts, Luminous Intensity",1325
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, GodwiPear433 ,6,1.833333333,15.54545455,171,"71070Godwin Lighting Depot:Store #303Pearl Nickle, 5 Light, Medium Base (100 watt max)",1326
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Pendant Bar, Cobblestone, 50lbs. max",AB65, GodwiPend435 ,36,0.305555556,8.181818182,90,"71070Godwin Lighting Depot:Store #303Pendant Bar, Cobblestone, 50lbs. max",1327
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69, GodwiRena428 ,23,0.47826087,29.45454545,324,"71070Godwin Lighting Depot:Store #303Renaissance Collection, (100 watt max) Millstone Finish, One-light",1328
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Specialty Bulbs, 100 watt (6 pack)",AB74, GodwiSpec439 ,4,2.75,1.8,19.8,"71070Godwin Lighting Depot:Store #303Specialty Bulbs, 100 watt (6 pack)",1329
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Specialty, Stage & Studio Bulbs  60 watt",AB75, GodwiSpec440 ,4,2.75,4.786363636,52.65,"71070Godwin Lighting Depot:Store #303Specialty, Stage & Studio Bulbs  60 watt",1330
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85, GodwiVero434 ,17,0.647058824,49.09090909,540,"71070Godwin Lighting Depot:Store #303Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1331
71070,11/6/2018,2018,6,11,Godwin Lighting Depot:Store #303,Go16,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86, GodwiVian427 ,11,1,32.72727273,360,"71070Godwin Lighting Depot:Store #303Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1332
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46, Dan ADome196 ,389,0.028277635,409.0909091,4500,"71071Dan A. North Builders:McCarthy PropertiesDomes, White, 59x21x6 5/8 ht, 120v HPF",1333
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47, Dan ADrop201 ,162,0.067901235,122.1818182,1344,"71071Dan A. North Builders:McCarthy PropertiesDrop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1334
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49, Dan AFlat195 ,80,0.1375,170.4545455,1875,"71071Dan A. North Builders:McCarthy PropertiesFlat Glass, (25 watt max) Polished Brass, 4 light",1335
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52, Dan AFluo200 ,44,0.25,13.63636364,150,"71071Dan A. North Builders:McCarthy PropertiesFluorescent Lamp, T-12, Medium Bipin  (30pack)",1336
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Fluorescent Lamp, T-5, Bipin",AB53, Dan AFluo199 ,22,0.5,9.090909091,100,"71071Dan A. North Builders:McCarthy PropertiesFluorescent Lamp, T-5, Bipin",1337
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",AB54, Dan AFlus197 ,28,0.392857143,77.27272727,850,"71071Dan A. North Builders:McCarthy PropertiesFlush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",1338
71071,28/3/2018,2018,3,28,Dan A. North Builders:McCarthy Properties,Da11,"Halogen Lamp, Volts:3.5  Tubular",AB62, Dan AHalo198 ,22,0.5,10,110,"71071Dan A. North Builders:McCarthy PropertiesHalogen Lamp, Volts:3.5  Tubular",1339
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",AB17, Cole Athe54 ,3,3.666666667,7.363636364,81,"71072Cole Home Builders:Phase 2 - Lot 5Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1340
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20, Cole Beve62 ,6,1.833333333,7.854545455,86.4,"71072Cole Home Builders:Phase 2 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1341
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22, Cole Blac50 ,3,3.666666667,10.30909091,113.4,"71072Cole Home Builders:Phase 2 - Lot 5Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1342
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37, Cole Burn51 ,18,0.611111111,24.54545455,270,71072Cole Home Builders:Phase 2 - Lot 5Burnished Brass (60 watt)  w/Golden Umber Accents,1343
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Cand. Light, 20 watts (8 pack)",AB38, Cole Cand55 ,18,0.611111111,4.581818182,50.4,"71072Cole Home Builders:Phase 2 - Lot 5Cand. Light, 20 watts (8 pack)",1344
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,Chestnut (3/60 watt)  Marble Glass,AB39, Cole Ches52 ,9,1.222222222,26.59090909,292.5,71072Cole Home Builders:Phase 2 - Lot 5Chestnut (3/60 watt)  Marble Glass,1345
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45, Cole Die 46 ,7,1.571428571,33.38181818,367.2,"71072Cole Home Builders:Phase 2 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1346
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49, Cole Flat61 ,4,2.75,8.181818182,90,"71072Cole Home Builders:Phase 2 - Lot 5Flat Glass, (25 watt max) Polished Brass, 4 light",1347
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52, Cole Fluo56 ,4,2.75,1.227272727,13.5,"71072Cole Home Builders:Phase 2 - Lot 5Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1348
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Fluorescent Lamp, T-5, Bipin",AB53, Cole Fluo57 ,4,2.75,1.636363636,18,"71072Cole Home Builders:Phase 2 - Lot 5Fluorescent Lamp, T-5, Bipin",1349
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Halogen Lamp, Volts:3.5  Tubular",AB62, Cole Halo58 ,1,11,0.45,4.95,"71072Cole Home Builders:Phase 2 - Lot 5Halogen Lamp, Volts:3.5  Tubular",1350
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, Cole Pear48 ,12,0.916666667,31.09090909,342,"71072Cole Home Builders:Phase 2 - Lot 5Pearl Nickle, 5 Light, Medium Base (100 watt max)",1351
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Pendant Bar, Textured White, 50lbs max",AB66, Cole Pend53 ,5,2.2,2.045454545,22.5,"71072Cole Home Builders:Phase 2 - Lot 5Pendant Bar, Textured White, 50lbs max",1352
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Specialty Bulbs, 100 watt (6 pack)",AB74, Cole Spec59 ,4,2.75,1.8,19.8,"71072Cole Home Builders:Phase 2 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1353
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Specialty, Stage & Studio Bulbs  60 watt",AB75, Cole Spec60 ,4,2.75,4.254545455,46.8,"71072Cole Home Builders:Phase 2 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1354
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Sunset, Clear Glass, 1-100 watt max.",AB78, Cole Suns49 ,16,0.6875,11.45454545,126,"71072Cole Home Builders:Phase 2 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1355
71072,28/1/2018,2018,1,28,Cole Home Builders:Phase 2 - Lot 5,Co9,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82, Cole Tape47 ,9,1.222222222,22.09090909,243,"71072Cole Home Builders:Phase 2 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1356
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16, Cole Acid674 ,6,1.833333333,9.490909091,104.4,"71073Cole Home Builders:Phase 1 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1357
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22, Cole Blac676 ,2,5.5,6.872727273,75.6,"71073Cole Home Builders:Phase 1 - Lot 5Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1358
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",AB27, Cole Bras675 ,15,0.733333333,19.63636364,216,"71073Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1359
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Cand. Light, 20 watts (8 pack)",AB38, Cole Cand679 ,18,0.611111111,4.581818182,50.4,"71073Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1360
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,Golden Umber (100 watt)  Six Light Chandelier,AB58, Cole Gold665 ,30,0.366666667,25.77272727,283.5,71073Cole Home Builders:Phase 1 - Lot 5Golden Umber (100 watt)  Six Light Chandelier,1361
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, Cole Pear671 ,6,1.833333333,15.54545455,171,"71073Cole Home Builders:Phase 1 - Lot 5Pearl Nickle, 5 Light, Medium Base (100 watt max)",1362
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pendant Bar, Cobblestone, 50lbs. max",AB65, Cole Pend670 ,18,0.611111111,4.090909091,45,"71073Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1363
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67, Cole Poli667 ,9,1.222222222,23.72727273,261,"71073Cole Home Builders:Phase 1 - Lot 5Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1364
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",AB73, Cole Soli673 ,2,5.5,3.436363636,37.8,"71073Cole Home Builders:Phase 1 - Lot 5Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1365
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty Bulbs, 100 watt (6 pack)",AB74, Cole Spec678 ,18,0.611111111,9,99,"71073Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1366
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty, Stage & Studio Bulbs  60 watt",AB75, Cole Spec677 ,3,3.666666667,3.190909091,35.1,"71073Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1367
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79, Cole Tape666 ,18,0.611111111,24.54545455,270,71073Cole Home Builders:Phase 1 - Lot 5Tapestry (8/60 watt)  Faux Alabaster Glass,1368
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82, Cole Tape668 ,6,1.833333333,14.72727273,162,"71073Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1369
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85, Cole Vero669 ,8,1.375,24.54545455,270,"71073Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1370
71073,31/8/2018,2018,8,31,Cole Home Builders:Phase 1 - Lot 5,Co8,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",AB88, Cole Whit672 ,14,0.785714286,5.236363636,57.6,"71073Cole Home Builders:Phase 1 - Lot 5White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1371
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16, Cole Acid655 ,6,1.833333333,9.490909091,104.4,"71074Cole Home Builders:Phase 1 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1372
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22, Cole Blac657 ,2,5.5,6.872727273,75.6,"71074Cole Home Builders:Phase 1 - Lot 5Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1373
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",AB27, Cole Bras656 ,15,0.733333333,19.63636364,216,"71074Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1374
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Cand. Light, 20 watts (8 pack)",AB38, Cole Cand660 ,18,0.611111111,4.581818182,50.4,"71074Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1375
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,Golden Umber (100 watt)  Six Light Chandelier,AB58, Cole Gold646 ,30,0.366666667,25.77272727,283.5,71074Cole Home Builders:Phase 1 - Lot 5Golden Umber (100 watt)  Six Light Chandelier,1376
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64, Cole Pear652 ,6,1.833333333,15.54545455,171,"71074Cole Home Builders:Phase 1 - Lot 5Pearl Nickle, 5 Light, Medium Base (100 watt max)",1377
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pendant Bar, Cobblestone, 50lbs. max",AB65, Cole Pend651 ,18,0.611111111,4.090909091,45,"71074Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1378
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67, Cole Poli648 ,9,1.222222222,23.72727273,261,"71074Cole Home Builders:Phase 1 - Lot 5Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1379
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",AB73, Cole Soli654 ,2,5.5,3.436363636,37.8,"71074Cole Home Builders:Phase 1 - Lot 5Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1380
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty Bulbs, 100 watt (6 pack)",AB74, Cole Spec659 ,18,0.611111111,9,99,"71074Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1381
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty, Stage & Studio Bulbs  60 watt",AB75, Cole Spec658 ,3,3.666666667,3.190909091,35.1,"71074Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1382
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79, Cole Tape647 ,18,0.611111111,24.54545455,270,71074Cole Home Builders:Phase 1 - Lot 5Tapestry (8/60 watt)  Faux Alabaster Glass,1383
71074,24/8/2018,2018,8,24,Cole Home Builders:Phase 1 - Lot 5,Co8,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82, Cole Tape649 ,6,1.833333333,14.72727273,162,"71074Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1384
